company,sector,fy,price,label,ebitda_margin,net_margin,roe,roce,debt_to_equity,net_debt_to_ebitda,interest_free_proxy,capex_to_revenue,ocf_to_ebitda,accruals_ratio,asset_turnover,earnings_yield,book_to_price,fcf_yield,ev_ebitda,revenue_growth_1y,ebitda_growth_1y,eps_growth_1y,beta,log_market_cap,cap_tier_ord,sector_Automobile and Auto Components,sector_Banking Financial Services and Insurance,sector_Cement and Building Materials,sector_Defence and Aerospace,sector_IT and Software,sector_Infrastructure and Construction,sector_Jewellery and Retail,sector_Metals Mining and Materials,sector_Oil Gas and Energy,sector_Pharmaceuticals and Healthcare,sector_Trading and Diversified
Unifinz Capital India Limited,Banking Financial Services and Insurance,2022,61.03128941597477,0.2690807542883163,-0.030034428110825732,-0.06015629269358982,-0.11473359459684816,-0.052907736622381255,0.0,-0.0,1.0,0.04438493906770862,16.070232896652108,0.23186780230326295,0.548794385796545,-0.0008093036859525249,0.007053763884904528,-0.007090523681686529,-2474.857390268796,0.20382243809455636,0.1493136459896105,0.12206059806261063,0.467,21.717161220397266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unifinz Capital India Limited,Banking Financial Services and Insurance,2023,16.422345391239027,0.5765124883778535,-0.03003442811082573,-0.06015629269358981,-0.11473359459684816,-0.05290773662238126,2.2567956307846244,-37.8901018922853,0.0,0.044384939067708615,16.07023289665211,0.23186780230326295,0.5487943857965452,-0.02131242472751289,0.18605998890413983,-0.18702961696271642,-131.71500096159124,1.517234215287994,0.3670846971140172,0.20908117695682518,0.467,19.3678142016114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unifinz Capital India Limited,Banking Financial Services and Insurance,2024,9.467687206503786,7.038121614684418,0.21539240268708348,-0.038140763485699725,-0.30765486845307305,0.7483717550696876,8.57918503096017,4.824293829273986,0.0,0.009711178750050281,-2.4790911213135165,0.3767082469553347,0.7597426742119016,-0.07647062943763619,0.24880470215822387,-1.0911468363232968,7.137618693364088,2.260462320345374,0.12498909267922095,0.1843778383287919,0.467,18.817055924511127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unifinz Capital India Limited,Banking Financial Services and Insurance,2025,66.63473396916544,1.6657283544413977,0.23843591621792842,0.16543758578819553,0.25863434135018376,0.24431513387380446,0.43918241021342447,0.3979962152269653,0.0,0.005732136258050892,-1.0136964501319827,0.39494762784966114,0.9700554528650647,0.0760864446813293,0.26288293625724635,-0.10168886252196774,10.603017672535497,3.063771302913689,3.498529297330947,0.1810171587571496,0.467,21.80500051915269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal India Corporation Limited,Banking Financial Services and Insurance,2021,0.8182730924891659,3.1856526862435257,0.10744710291504368,-0.09924223946592124,0.2739107230805832,0.03245192754661909,-0.0,0.0,1.0,0.004830659273585847,-0.3695332959212568,-0.013573780547460529,0.22798915401200026,-0.1272952666669423,-0.4647326882105767,-0.057125016132693024,7.255871627821158,0.10272177857650111,0.1526252410070073,0.15524138696701434,1.0,18.385381768620558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal India Corporation Limited,Banking Financial Services and Insurance,2022,2.606733875168908,1.0516630209867601,0.10744710291504368,-0.09924223946592124,0.2739107230805832,0.03245192754661908,-0.0,0.0,1.0,0.004830659273585847,-0.36953329592125683,-0.013573780547460525,0.22798915401200026,-1.3234952876716082,-0.21531340115688752,-0.02646635760017597,15.661081515549286,0.47593171769503695,0.475931717695037,0.12206059806261063,1.0,19.544038961687633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal India Corporation Limited,Banking Financial Services and Insurance,2023,2.741405622068658,1.5243130406410377,0.10744710291504368,-0.09924223946592124,0.2739107230805832,0.03245192754661909,-10.099077990468908,33.77882807695643,0.0,0.004830659273585847,-0.36953329592125683,-0.013573780547460527,0.22798915401200026,-0.5872899606826874,-2.148572570968882,-0.26410288299592394,35.34826109144734,1.053145815604163,1.0531458156041629,0.20908117695682518,1.0,17.962947789219236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal India Corporation Limited,Banking Financial Services and Insurance,2024,4.178760339405911,6.8269476645297615,-0.08476471919138528,-0.2858265055770238,0.37749503068555645,-0.022318478159104097,-6.0577571430848565,-53.65571992466241,0.0,0.00021128231619506379,0.8124757698252221,-0.04123963163653864,0.19008185423607632,-0.8543203510224618,-2.26429516616729,-0.20658445829828395,-57.60068437317191,-0.2313060941984955,-1.6064204739043821,0.1843778383287919,1.0,18.384491632635285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal India Corporation Limited,Banking Financial Services and Insurance,2025,28.528178139736777,0.2525088642305327,0.07010412173730453,0.04921023555446677,0.13969969953990966,0.08622037505953824,1.3052083073118617,6.478229389797982,0.0,6.681171322958277e-05,-1.515443064235886,0.15185699195132368,0.9768924359387223,0.03470253148135784,0.24817357816621247,-0.07489482013735779,26.725238420664564,6.628509284231348,0.07439480998966383,0.1810171587571496,1.0,21.86205340256428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adani Ports and Special Economic Zone Limited,Infrastructure and Construction,2021,415.4056215094754,1.7723451487167625,0.5500052513175052,0.2545977802513055,0.11653479942892164,0.07868254243225058,0.0,0.0,1.0,0.4383790261899269,1.0375667253192613,-0.057428307306817895,0.181695264566334,0.037953405032474095,0.3256830167337535,0.01972045728281615,12.196550873379255,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.507,27.587150271131094,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adani Ports and Special Economic Zone Limited,Infrastructure and Construction,2022,736.2421380319903,1.0504445302561276,0.5500052513175052,0.2545977802513055,0.11653479942892163,0.07868254243225058,0.0,-0.982906710427959,1.0,0.43837902618992697,1.0375667253192615,-0.05742830730681791,0.18169526456633397,0.02588831188138386,0.22215091121492841,0.013451476834403338,16.89777386146394,0.20893036954598107,0.20893036954598113,0.20893036954598102,0.507,28.15945388353251,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adani Ports and Special Economic Zone Limited,Infrastructure and Construction,2023,773.381526839781,1.165296416246181,0.5500052513175052,0.2545977802513055,0.11653479942892164,0.07868254243225058,1.1511750832822605,4.018752844708972,0.0,0.43837902618992697,1.0375667253192613,-0.057428307306817895,0.181695264566334,0.03178250209885367,0.27269008077212076,0.01651167795989334,18.585507421705532,0.20893036954598082,0.20893036954598074,0.2896072807127391,0.507,28.14421087620238,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adani Ports and Special Economic Zone Limited,Infrastructure and Construction,2024,901.2187216173965,1.4666629084526166,0.6249850246494271,0.30364919342761815,0.153190579541662,0.12498412716694063,0.9286405437213157,2.945222449187418,0.0,0.2776542311355509,0.8995956558462175,-0.058081598669737354,0.224613508465969,0.04166580109721853,0.2719638459776751,0.03904584613651513,14.606853235225573,0.2809646694235684,0.45559289402598036,0.5276647681041498,0.507,28.29718636540314,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adani Ports and Special Economic Zone Limited,Infrastructure and Construction,2025,1321.7840713993196,1.067596757292115,0.659393351934171,0.3639766985295975,0.1776606184409195,0.1374448342157993,0.8217265880776912,2.553084488209391,0.0,0.26411264455544864,0.8572322884585049,-0.045325271001593635,0.22518900338818032,0.03884900802718694,0.21866970953362133,0.032142197646006135,16.761616809115054,0.1409468764413775,0.2037612991727418,0.3675099866844209,0.507,28.680176055237293,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kalpataru Projects International Limited,Infrastructure and Construction,2021,274.0160645634295,1.4743079864752013,0.09089260669575289,0.027183533100692863,0.09336697298236248,0.1549915984202451,0.0,0.0,1.0,0.0475815135939252,0.4453966832234075,-0.011012800772183026,0.8280467906142991,0.06908346356305631,0.7399132836415994,-0.018039287172937388,4.32915604566014,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.452,24.569029823157084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kalpataru Projects International Limited,Infrastructure and Construction,2022,403.9840724083685,1.0997744608201037,0.0908926066957529,0.027183533100692867,0.09336697298236249,0.15499159842024512,0.0,0.0,1.0,0.0475815135939252,0.4453966832234075,-0.011012800772183024,0.8280467906142991,0.054713935606577564,0.5860095262691369,-0.014287071693615453,5.466122855603783,0.1676483499215348,0.16764834992153488,0.16764834992153493,0.452,24.95721854114635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kalpataru Projects International Limited,Infrastructure and Construction,2023,444.29136541282315,1.5162907709624176,0.09089260669575289,0.027183533100692863,0.09336697298236249,0.15499159842024515,0.8020408336193127,1.800559129278289,0.0,0.0475815135939252,0.4453966832234074,-0.011012800772183026,0.8280467906142992,0.06540752817241509,0.6540662510979757,-0.015946313162013892,6.697922446471447,0.16764834992153496,0.16764834992153496,0.3147204314936155,0.452,25.002337708126213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kalpataru Projects International Limited,Infrastructure and Construction,2024,673.6748969937548,1.7757599173060792,0.08559798388630172,0.026188613932110333,0.0991847006319592,0.1644643921170525,0.7801105101411252,1.7014594727647132,0.0,0.018067527886523715,0.5060786350237442,-0.015126344797168127,0.8829964637886605,0.04656548750738267,0.46949769208275033,0.044901172625019095,8.271542065092836,0.2001596165256145,0.13024862253345276,0.07949070887818314,0.452,25.418604778381248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kalpataru Projects International Limited,Infrastructure and Construction,2025,1196.2848793768114,0.9694731405024853,0.08302263365363824,0.02649504524107008,0.0899232804110954,0.15485221666325258,0.6622587831416495,1.295270527979077,0.0,0.02599382430668207,0.49798398082057427,-0.012830239418325999,0.8640534019384704,0.02970028344628821,0.3188235665294444,0.01660999839259432,12.426563209964637,0.13601778488551958,0.10183889966199787,0.13261077462543833,0.452,26.042819188300026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hindalco Industries Limited,Metals Mining and Materials,2021,200.9710845334463,2.258838829314184,0.10781888553959007,0.04549489269477374,0.10650169820475497,0.10247689508940795,0.0,0.0,1.0,0.04387281075260096,0.8027080111997994,-0.040526294719705355,0.9871895808590987,0.21192331158248262,1.9898585201434928,0.19878436010673398,1.9910816725238745,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.925,26.823860681517218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hindalco Industries Limited,Metals Mining and Materials,2022,453.96128931353167,0.9422808628816367,0.10781888553959006,0.04549489269477374,0.10650169820475497,0.10247689508940795,0.0,0.0,1.0,0.043872810752600966,0.8027080111997994,-0.04052629471970536,0.9871895808590988,0.09695561393803745,0.9103668351995224,0.09094450030773027,4.352059716130645,0.03342621369898122,0.033426213698981196,0.03342621369898114,0.925,27.638711570426043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hindalco Industries Limited,Metals Mining and Materials,2023,427.75903540921496,1.1299350290402739,0.10781888553959007,0.04549489269477374,0.10650169820475497,0.10247689508940794,0.6359407632428328,1.628108153286807,0.0,0.043872810752600966,0.8027080111997994,-0.04052629471970536,0.9871895808590987,0.10604100964601819,0.997606236628585,0.09965960663997352,5.599585761288423,0.0334262136989811,0.033426213698981126,0.030578942380245146,0.925,27.580080261341223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hindalco Industries Limited,Metals Mining and Materials,2024,483.33991809735085,1.3600138640708712,0.11785463229783015,0.04727499569380886,0.09567011474761178,0.10312594172326665,0.5309290976579428,1.5786459156264814,0.0,0.07321921538869776,0.9502291041238742,-0.05994213197531769,0.9262635453004868,0.09444698914937438,0.9889538731806958,0.07759131626108223,5.818320368469632,-0.032126234021366426,0.0579631409586694,0.006393298059964708,0.925,27.701774023159825,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hindalco Industries Limited,Metals Mining and Materials,2025,657.3489896712765,1.1742411520289349,0.14153538490097967,0.06750850132055253,0.12934386342141638,0.12802593839630877,0.5167691922172194,1.239932035651474,0.0,0.08711849532954746,0.72763585417474,-0.03161385159648259,0.891090300047746,0.10939394618368602,0.8475505063182311,0.025767223518603073,5.590861271860512,0.10341841746311806,0.32513035234634224,0.5752464403066813,0.925,28.009187810389044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vedanta Limited,Metals Mining and Materials,2021,131.82630526684375,2.356699594448169,0.25253087948061953,0.07272152072845314,0.2682190599396292,0.2411335733407182,0.0,0.0,1.0,0.09481857445462298,0.9004874860426483,-0.11511590412382215,0.7442227078929454,0.4848402099943511,1.807627728258682,0.883936974491309,0.5939499228178919,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.363,26.96695803297346,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vedanta Limited,Metals Mining and Materials,2022,310.67500015997115,0.9620139829314743,0.25253087948061953,0.07272152072845313,0.26821905993962913,0.24113357334071814,0.0,0.0,1.0,0.09481857445462297,0.9004874860426482,-0.11511590412382214,0.7442227078929455,0.133910369245017,0.49925746990224185,0.24413884039204062,2.150474283124801,-0.3490917081819327,-0.3490917081819327,-0.34909170818193275,0.363,27.824220196300736,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vedanta Limited,Metals Mining and Materials,2023,298.8736943011303,0.867344794520718,0.25253087948061953,0.07272152072845314,0.26821905993962913,0.24113357334071817,1.689825736245339,1.3100302295814157,0.0,0.09481857445462298,0.9004874860426482,-0.11511590412382215,0.7442227078929454,0.09475574645745227,0.3552338497364226,0.1737107311777073,4.332378326417762,-0.34909170818193264,-0.34909170818193264,-0.3192733798800225,0.363,27.735179306993356,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vedanta Limited,Metals Mining and Materials,2024,259.2265429712617,1.717026293286912,0.2788713124061131,0.02989569301728576,0.13797929822277197,0.2567902555597168,2.368660894473016,1.3997015831268018,0.0,0.11814405506618804,0.9016741692377725,-0.1646428066056277,0.7431226317692747,0.04370694401173287,0.3195018611527957,0.1965765308088713,3.831443386645152,-0.024834254903578993,0.07688117868133663,-0.5999293785310735,0.363,27.591822120244558,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vedanta Limited,Metals Mining and Materials,2025,445.0987901995259,1.1619710378186223,0.4276276276276276,0.2432919405892379,0.39134181049113553,0.11841992538882702,1.9631060863207916,2.071325539022168,0.0,0.27603278954630306,1.5017461281506226,-0.12166912572905424,0.3050145068177092,0.08683465525186944,0.22033125814570223,0.1297687195486202,8.669588240641952,-0.565528622710571,-0.33377168580243793,2.4112974404236542,0.363,28.183897862369278,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mahalaxmi Rubtech Limited,Metals Mining and Materials,2021,,,0.258183451934086,0.15779938839693328,0.26120083292550694,0.29609336099585065,0.0,0.0,1.0,0.038733894694126005,-0.1656188252200467,0.19183551252620024,0.9565020904725468,0.34838176078841687,1.8987431242010873,0.5413606672990215,1.2925157976708832,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.134,26.895409357245338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mahalaxmi Rubtech Limited,Metals Mining and Materials,2022,,,0.258183451934086,0.15779938839693328,0.2612008329255069,0.2960933609958506,0.0,0.0,1.0,0.038733894694126,-0.1656188252200467,0.19183551252620024,0.9565020904725468,0.11543299159152723,0.7048121525508821,0.16754167034988543,3.251266999627723,0.1554767829937663,0.15547678299376624,0.15547678299376624,0.134,27.73146588336339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mahalaxmi Rubtech Limited,Metals Mining and Materials,2023,189.04779123206694,1.2363063692628757,0.258183451934086,0.15779938839693328,0.2612008329255069,0.2960933609958506,0.4411674391379029,0.428467980959224,0.0,0.038733894694126005,-0.1656188252200467,0.1918355125262002,0.9565020904725466,0.05421909419411063,0.20761856483781377,-0.028006620944118828,11.698785987892602,0.15547678299376652,0.15547678299376658,0.15524138696701434,0.134,21.42027531473816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mahalaxmi Rubtech Limited,Metals Mining and Materials,2024,233.72098839528277,0.8817639162335473,0.2606000785945507,0.1450253460854525,0.20864137771945682,0.27960533703740176,0.30308164137393784,-0.2955689371702928,0.0,0.037465154882522174,0.8396273993605068,-0.06826882384702569,0.9252822543377907,0.04445471530536153,0.2130682507730366,0.055586998107131885,12.222870306077766,0.10272177857650111,0.11304338063589006,0.01365853658536591,0.134,21.632403514630482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mahalaxmi Rubtech Limited,Metals Mining and Materials,2025,206.0867340334,1.0307586869593626,0.29025839535227044,0.182116401656926,0.2441111122428045,0.31823378305809147,0.21273911670684986,-0.507560033359138,0.0,0.031478771721101494,0.5135886130152996,0.03091067687680308,0.9354683769762169,0.07666674943492156,0.31400817571256545,0.049495640983542005,7.677761905833613,0.21075562483324944,0.3485490362211396,0.5206929740134745,0.134,21.506572587156036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tech Mahindra Limited,IT and Software,2021,774.5688753549354,1.7455490760433445,0.16377870602850053,0.09066019643386589,0.17301294562122868,0.20623288651724067,0.0,0.0,1.0,0.019050407016674733,0.6384197621393708,-0.016048689909497253,1.1546346631768476,0.07080885054246792,0.4092690884385456,0.0667857036722865,7.817568146701913,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.162,27.254419105848047,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech Mahindra Limited,IT and Software,2022,1352.04798470774,0.8041523833558553,0.16377870602850056,0.0906601964338659,0.17301294562122865,0.20623288651724067,0.0,0.0,1.0,0.019050407016674736,0.6384197621393707,-0.01604868990949725,1.1546346631768476,0.04045030485996646,0.23379929585455952,0.03815203965514357,13.684767430596633,-0.0028366265931883813,-0.002836626593188241,-0.0028366265931882738,0.162,27.811488268766745,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech Mahindra Limited,IT and Software,2023,1087.25260931421,1.1004968818585255,0.16377870602850056,0.09066019643386589,0.17301294562122868,0.20623288651724064,0.098128883238733,-0.4827333348610188,0.0,0.019050407016674736,0.6384197621393708,-0.016048689909497264,1.1546346631768476,0.05016313553333422,0.29188769198654835,0.047631070738752834,10.47863666135777,-0.0028366265931885648,-0.0028366265931886406,-0.0027564653621016968,0.162,27.58674153681464,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech Mahindra Limited,IT and Software,2024,1196.5181063428338,1.2882503931689637,0.10450307333697467,0.04534614467378009,0.08840843813509115,0.11739539714999837,0.09511650055869274,-0.8872223346890701,0.0,0.015214748940294948,1.1734913594788081,-0.09254414650098103,1.1974041765307344,0.022214456980715454,0.2525619893701285,0.052893371400518155,18.54621384936742,-0.024293397285054287,-0.37742615550310504,-0.5126512651265127,0.162,27.685466328635027,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech Mahindra Limited,IT and Software,2025,1541.4149209299396,0.9844296654934206,0.1477269510439097,0.0802346933190912,0.15538256309047385,0.1877688911236467,0.07401640991904683,-0.687523953090268,0.0,0.011200585789693197,0.7391221032729502,-0.034480666149748845,1.190895503938689,0.03108183225000558,0.20062996841456684,0.03807214231683621,16.734731476910117,0.019092000092315504,0.440602167951856,0.8024830699774266,0.162,27.941280866474695,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Software Company Limited,IT and Software,2021,9.260441772430298,2.8047458347592684,0.43254585579392935,0.08002604826164031,0.019102370128300825,0.025812379888558397,0.0,0.0,1.0,0.019196229807372643,-0.9108397457343592,0.05226688359564245,0.1102662898387386,0.00784276945957088,0.41056525482937567,-0.04049238531871539,23.590099206103204,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.655,18.77933114597128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Software Company Limited,IT and Software,2022,25.973185489254615,0.8346497979601837,0.43254585579392935,0.08002604826164031,0.019102370128300825,0.0258123798885584,0.0,0.0,1.0,0.019196229807372643,-0.9108397457343592,0.05226688359564245,0.11026628983873861,0.00392512804499978,0.20547858818757606,-0.020265519475326187,47.13520361139808,0.4037116087449398,0.4037116087449397,0.40371160874493983,0.655,19.81064406934645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Software Company Limited,IT and Software,2023,21.67851402098874,0.7206031230985337,0.4325458557939293,0.08002604826164032,0.01910237012830083,0.025812379888558397,0.5497220229489416,5.28862462361994,0.0,0.0023515791758619443,-0.9108397457343593,0.05226688359564245,0.1102662898387386,0.003775812305250741,0.20204703890676007,-0.019114678818418548,53.22436842075393,0.40371160874493983,0.4037116087449398,-0.19710110305120432,0.655,20.16660524558048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Software Company Limited,IT and Software,2024,15.621604907659837,1.0863658521122275,0.3658855687685443,0.14566735976450249,0.05107223014039744,0.06961771283000631,0.6810176766435675,5.283123683034289,0.0,0.0023515791758619443,-1.2497924781303875,0.11784905384671586,0.19545462847957917,0.025605563728209872,0.2956038721033805,-0.047636903810821696,31.653846102094843,0.5485329763756738,0.30988624958179994,3.8867495785178496,0.655,19.83893849892811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Software Company Limited,IT and Software,2025,16.97077812687043,0.862791067207681,0.2874008519388954,0.13208725029377202,0.029326517384338807,0.04069577836841848,0.03270187968545537,-0.7896888775314637,0.0,0.0023515791758619443,-1.327541046444771,0.10212619927276975,0.19883467924473197,0.007070978072007185,0.23378681218283826,-0.019926184464186786,66.24388076650295,0.2724341751746373,-0.0005108230636613244,-0.7000000000000001,0.655,20.771366683246164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bombay Burmah Trading Corporation Limited,Trading and Diversified,2021,1186.0674717914628,0.9610467854052661,0.04346820374288018,-0.10280391510575726,-0.4156547238328964,0.0453916759724489,0.0,0.0,1.0,0.044389932523157656,3.491723966947513,-0.2637577795131038,1.0360389333999378,-0.18460580175895178,0.44413257247899807,0.19283934005146344,12.811282694741292,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.611,25.13914037603095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bombay Burmah Trading Corporation Limited,Trading and Diversified,2022,1139.8663310389366,0.8107940032192232,0.043468203742880185,-0.10280391510575726,-0.4156547238328964,0.04539167597244889,0.0,0.0,1.0,0.04438993252315766,3.491723966947513,-0.2637577795131038,1.0360389333999378,0.007974619262343574,0.4840544096237138,0.210173130017956,11.75468671878074,0.04743259818466068,0.04743259818466079,0.15524138696701434,0.611,25.099408188918638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bombay Burmah Trading Corporation Limited,Trading and Diversified,2023,924.1967856778678,1.3739001627129885,0.043468203742880185,-0.10280391510575726,-0.4156547238328964,0.0453916759724489,1.62229263334087,5.797881664037126,0.0,0.044389932523157656,3.491723966947513,-0.26375777951310386,1.0360389333999378,-0.25992299878408104,0.6253306831597538,0.2715143264124363,14.896920129925926,0.04743259818466055,0.0474325981846605,-27.42684268426843,0.611,24.889666928358753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bombay Burmah Trading Corporation Limited,Trading and Diversified,2024,1269.7541142216435,1.6743192830694642,0.18708156363495282,0.03770789248210508,0.13754569170743247,0.3719761732216482,0.46697657981912216,-0.1257847751996536,0.0,0.034121125408223915,0.6127401216126896,-0.10900487311513052,1.4170373642648504,0.07181705416713634,0.5224251005879521,0.1534247276842138,2.6791982815859816,0.03552630745249059,3.4567721714305306,0.15524138696701434,0.611,25.20732045773798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bombay Burmah Trading Corporation Limited,Trading and Diversified,2025,2125.9737981980848,0.8722826229838981,0.1980008598572458,0.06276342911964147,0.19933945931548808,0.3706485900717069,0.27957384471966973,-0.0065535721344710555,0.0,0.018560728675903703,0.6322404124712698,-0.08775121881059177,1.405802819513859,0.07568296473661824,0.3796688006134925,0.12857132443769984,4.181781330663064,0.059475785254450075,0.12131367945825071,0.7644478561245752,0.611,25.722727142245407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kalyan Jewellers India Limited,Jewellery and Retail,2021,,,0.07862218993070236,0.030880904897750517,0.11915802934538675,0.19752512647834294,0.0,0.0,1.0,0.013341737367745191,0.9190098279006456,-0.05416497828746684,1.3091657311155662,0.04222419428005403,0.3195018611527957,0.01972045728281615,11.079450571591561,0.10272177857650111,0.1526252410070073,0.15524138696701434,1.0,26.132492924780166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kalyan Jewellers India Limited,Jewellery and Retail,2022,69.24012108772031,1.3008829545681682,0.07862218993070237,0.030880904897750517,0.11915802934538675,0.19752512647834294,0.0,0.0,1.0,0.013341737367745191,0.9190098279006453,-0.054164978287466824,1.3091657311155662,0.04541456449077303,0.3811288650900408,0.08663931414828896,8.648677990530132,0.3336584241889413,0.3336584241889414,0.33365842418894137,1.0,24.99307240453533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kalyan Jewellers India Limited,Jewellery and Retail,2023,90.07329329525132,2.7559952044417355,0.07862218993070237,0.030880904897750517,0.11915802934538675,0.19752512647834294,1.1817965719970585,3.7677234584561026,0.0,0.013341737367745193,0.9190098279006454,-0.054164978287466824,1.3091657311155662,0.04662869365987116,0.3917547293626447,0.08905481629765703,12.181816716303253,0.3336584241889413,0.33365842418894126,0.3356612235757826,1.0,25.253499858369977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kalyan Jewellers India Limited,Jewellery and Retail,2024,248.24156436998658,2.2620128377924655,0.07417453937772042,0.03233692776287429,0.1425967705858383,0.2084755090599633,1.0730216848326486,3.150824627753442,0.0,0.02010798175564682,0.9646787243266282,-0.056519424063611864,1.441172328808483,0.023364338742868654,0.16382575383567594,0.03716635247109038,21.81256028370924,0.31711599492620685,0.24260685586078243,0.3809523809523809,1.0,26.267278471476963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
